Date,Open,High,Low,Close,Adj Close,Volume
05-08-2019,1059.5,1059.5,1026.599976,1036.800049,1022.908813,1962260
06-08-2019,1027,1070,1021.25,1046.699951,1032.675903,5738839
07-08-2019,1022,1040.900024,998,1028.449951,1014.670471,8983860
08-08-2019,1036,1059.800049,1011.650024,1041.099976,1027.150879,2553976
09-08-2019,1050,1077,1041.5,1067,1052.703979,2944544
13-08-2019,1070,1088.5,1056.099976,1063.849976,1049.596191,3293100
14-08-2019,1054.099976,1090.849976,1051.050049,1084,1069.476196,1834669
16-08-2019,1075,1084.300049,1070.199951,1075.800049,1061.386108,1366746
19-08-2019,1104.699951,1104.699951,1080.150024,1088.949951,1074.359863,1467603
20-08-2019,1090.900024,1095.75,1075.550049,1092.349976,1077.714355,1584464
21-08-2019,1090.5,1097,1060.300049,1065.300049,1051.026978,1344715
22-08-2019,1065.800049,1070,1048.050049,1061.75,1047.524414,1182766
23-08-2019,1062.300049,1082.900024,1040,1073.5,1059.116943,1925420
26-08-2019,1094.699951,1106.800049,1061.650024,1102.449951,1087.679077,2601437
27-08-2019,1108,1130.150024,1099.199951,1123.699951,1108.644409,2825727
28-08-2019,1129,1131.5,1107.5,1110.949951,1096.065186,1599333
29-08-2019,1111.5,1115,1096.550049,1101.800049,1087.03772,1204392
30-08-2019,1107.050049,1113,1095,1105.099976,1090.293579,1454803
03-09-2019,1098,1098.300049,1052.949951,1059.650024,1045.452515,1858383
04-09-2019,1060,1069,1025.5,1037.199951,1023.303284,2881072
05-09-2019,1037,1052.900024,1036.25,1048.650024,1034.599854,1587469
06-09-2019,1054,1070.949951,1042.449951,1068.699951,1054.381226,1443212
09-09-2019,1065,1091.949951,1058.400024,1088.349976,1073.767822,1272456
11-09-2019,1095.949951,1103.5,1083.050049,1101.050049,1086.297852,1432923
12-09-2019,1110.699951,1114.599976,1083.75,1086.099976,1071.548096,1792647
13-09-2019,1088.099976,1126.5,1088.099976,1123.400024,1108.348389,3428008
16-09-2019,1123.900024,1152,1115.400024,1148.550049,1133.161499,3645849
17-09-2019,1155,1176.199951,1154.050049,1158.25,1142.731567,3120692
18-09-2019,1163,1168,1150.550049,1160.699951,1145.148682,1434623
19-09-2019,1164,1167.650024,1148.449951,1153.199951,1137.749146,1255713
20-09-2019,1160,1334.400024,1153,1263.550049,1246.620605,7588909
23-09-2019,1275.199951,1345,1275,1311.800049,1294.224121,5902008
24-09-2019,1317,1324.25,1282,1292.650024,1275.330688,2642955
25-09-2019,1296.150024,1314.900024,1262.800049,1268.900024,1251.898926,3928117
26-09-2019,1273,1292.550049,1272,1288.300049,1271.03894,2277616
27-09-2019,1291,1293.949951,1265.150024,1284.050049,1266.845947,1847785
30-09-2019,1290.5,1295.849976,1266.5,1273.050049,1255.993408,2142791
01-10-2019,1282,1297.800049,1267.550049,1280.599976,1263.442139,1454512
03-10-2019,1279.400024,1298,1268.75,1295.5,1278.142456,1449986
04-10-2019,1303,1306.699951,1240.099976,1250.900024,1234.140137,2383219
07-10-2019,1255.099976,1265.800049,1241.300049,1259,1242.13147,1100794
09-10-2019,1200,1236.25,1177.050049,1230.300049,1213.816162,8327469
10-10-2019,1231.199951,1242.449951,1220,1234.699951,1218.157227,1479753
11-10-2019,1242.050049,1249,1215,1243.599976,1226.937866,2182903
14-10-2019,1239.800049,1258,1233.5,1248.949951,1232.216187,1241231
15-10-2019,1254,1275.150024,1253,1272.099976,1255.05603,1379017
16-10-2019,1274.800049,1277.699951,1256.050049,1274.550049,1257.473267,1223194
17-10-2019,1285,1285.550049,1271.099976,1277.050049,1259.939697,1500556
18-10-2019,1278,1305,1274.050049,1300.599976,1283.174194,1135957
22-10-2019,1300.449951,1336.800049,1294.5,1329.449951,1311.637573,2138284
23-10-2019,1331.949951,1366.349976,1327.050049,1348.650024,1330.580444,3148288
24-10-2019,1364,1379,1350.650024,1374.550049,1356.133423,1791699
25-10-2019,1378.900024,1389.949951,1331.150024,1335,1317.113281,3934315
27-10-2019,1338.949951,1341.800049,1315.699951,1319.900024,1302.215576,470393
29-10-2019,1320,1340,1293.199951,1332.599976,1314.745361,2030358
30-10-2019,1347,1347,1312,1316.150024,1298.515869,1681593
31-10-2019,1322,1336,1319.650024,1331.199951,1313.364258,1533763
01-11-2019,1331.800049,1333.349976,1287.050049,1301.900024,1284.456787,2491686
04-11-2019,1311,1311,1282.099976,1298.800049,1281.398438,1706003
05-11-2019,1295,1306.25,1277.5,1283.800049,1266.599243,2881634
06-11-2019,1165,1199,1150,1156.099976,1140.610352,18294122
07-11-2019,1161,1179,1156.449951,1167.199951,1151.561523,6500446
08-11-2019,1167.199951,1172.949951,1154,1156.75,1141.251587,2796511
11-11-2019,1156.75,1163.75,1137.650024,1155.699951,1140.215576,2357413
13-11-2019,1155.699951,1167,1150.099976,1159.050049,1143.520752,2336007
14-11-2019,1164,1176.300049,1162,1169.099976,1153.436157,2571355
15-11-2019,1173,1174.800049,1155.900024,1158.449951,1142.928711,1506407
18-11-2019,1160.150024,1164.5,1152.800049,1158.800049,1143.27417,1132129
19-11-2019,1158.800049,1167.800049,1153.099976,1163.199951,1147.61499,1109428
20-11-2019,1166,1167.5,1156.400024,1162.849976,1147.269775,920219
21-11-2019,1163,1170,1144,1148.25,1132.865479,1417102
22-11-2019,1148,1150.699951,1123.199951,1135.599976,1120.38501,2320184
25-11-2019,1149.900024,1166.949951,1143.099976,1163.599976,1148.009766,2270744
26-11-2019,1166.900024,1184.75,1162.199951,1166.099976,1150.476318,4025257
27-11-2019,1170,1182.5,1161,1167.150024,1151.512085,1587451
28-11-2019,1172,1172,1160.349976,1169.5,1153.830688,1031591
29-11-2019,1173,1178.550049,1155,1159.699951,1144.161987,1244953
02-12-2019,1160,1161,1142.5,1153.800049,1138.341187,1016807
03-12-2019,1155,1170,1150.099976,1158.150024,1142.632813,1315825
04-12-2019,1154.699951,1178,1153,1174.650024,1158.911743,1388528
05-12-2019,1180,1204.599976,1175,1184.25,1168.383179,3637705
06-12-2019,1189.800049,1189.800049,1168.900024,1172,1156.297119,1026657
09-12-2019,1173,1186,1165.849976,1178.050049,1162.266235,1092070
10-12-2019,1175.099976,1192.099976,1172.900024,1179.300049,1163.499512,1641867
11-12-2019,1178.099976,1189,1175.75,1179.550049,1163.746094,1005638
12-12-2019,1182.099976,1192,1177.5,1188,1172.082886,1065673
13-12-2019,1193,1203.5,1182.599976,1186.150024,1170.25769,1624478
16-12-2019,1188.550049,1192.25,1162.849976,1165.650024,1150.032349,1239589
17-12-2019,1171,1171,1152,1157.349976,1141.843506,1706196
18-12-2019,1164,1167.349976,1150.349976,1159.099976,1143.57019,1391631
19-12-2019,1159,1162.5,1153,1159.050049,1143.520752,1338696
20-12-2019,1160,1206.449951,1160,1201.900024,1185.796631,6754831
23-12-2019,1206.099976,1229,1201.099976,1209.099976,1192.900146,3980835
24-12-2019,1206.050049,1222,1200.650024,1204.099976,1187.967163,2236779
26-12-2019,1209.949951,1213.75,1190.599976,1192.5,1176.522583,1800229
27-12-2019,1196.449951,1199.199951,1184.849976,1191.449951,1175.486572,1332568
30-12-2019,1195,1198,1183.099976,1193.75,1177.755859,1109808
31-12-2019,1195,1203.699951,1184.199951,1187.949951,1172.033325,1753530
01-01-2020,1194.449951,1199,1152.199951,1154.75,1139.27832,3137636
02-01-2020,1157,1159.900024,1140,1155.599976,1140.116821,3286436
03-01-2020,1156,1156,1132,1139.699951,1124.42981,2695237
06-01-2020,1162,1171.400024,1150.099976,1158.599976,1143.076782,4494752
07-01-2020,1170.949951,1173.849976,1152.050049,1159.949951,1144.408569,2363578
08-01-2020,1145,1156.300049,1138,1143.300049,1127.981812,2370166
09-01-2020,1155,1168,1148.5,1163.449951,1147.861816,1764131
10-01-2020,1167,1170.699951,1150.75,1154.050049,1138.587769,1517311
13-01-2020,1155,1162.449951,1148.5,1158.949951,1143.421997,1135936
14-01-2020,1162,1168.650024,1157.150024,1167.099976,1151.462891,1324743
15-01-2020,1173.5,1191.5,1170.599976,1184.849976,1168.974976,2665214
16-01-2020,1184.849976,1195.5,1174.099976,1192.900024,1176.917114,1644541
17-01-2020,1194.800049,1196.849976,1184,1188.75,1172.822876,1034774
20-01-2020,1190,1195,1179.099976,1187.849976,1171.934692,1139858
21-01-2020,1183.449951,1183.900024,1161,1176.199951,1160.44104,925998
22-01-2020,1181.800049,1185.949951,1172,1177.650024,1161.871582,902471
23-01-2020,1176,1206.650024,1175,1204.099976,1187.967163,2101116
24-01-2020,1208.900024,1230,1206.050049,1227.849976,1211.398926,2841654
27-01-2020,1228,1240.349976,1208.849976,1213.800049,1197.537231,2332864
28-01-2020,1215,1223.5,1188.300049,1195,1178.989014,1703068
29-01-2020,1198.5,1207.900024,1181.599976,1186.199951,1170.307007,1380266
30-01-2020,1191,1191.5,1176.199951,1179.25,1163.450073,1859283
31-01-2020,1185.5,1194.800049,1180,1187.75,1171.83606,1809101
03-02-2020,1170,1192.300049,1162.550049,1186.400024,1170.504272,3595537
04-02-2020,1195,1287.800049,1185,1275.800049,1258.706543,7875930
05-02-2020,1284.75,1297.699951,1255,1279.849976,1262.702271,5459816
06-02-2020,1284.949951,1294.199951,1252.050049,1259.300049,1242.427612,2463971
07-02-2020,1264.050049,1279.5,1258.400024,1275,1257.917236,2277867
10-02-2020,1270.900024,1275,1253.349976,1257.199951,1240.355713,1021943
11-02-2020,1263,1278.900024,1258.550049,1270.699951,1253.674683,1351413
12-02-2020,1276.949951,1288.949951,1265.849976,1269,1251.997559,1195516
13-02-2020,1270,1308,1270,1298.099976,1280.707764,4458645
14-02-2020,1306.949951,1310.699951,1290,1293.449951,1276.119873,1416212
17-02-2020,1293.050049,1321.599976,1288.349976,1316.050049,1298.417236,2347399
18-02-2020,1314,1318.900024,1301.25,1311,1293.434937,1761012
19-02-2020,1317,1332.900024,1312.050049,1329.599976,1311.785645,1445826
20-02-2020,1330,1341.050049,1320,1322.849976,1305.126099,1513648
24-02-2020,1310,1317.800049,1273.849976,1279.900024,1262.751587,1341317
25-02-2020,1285,1286.75,1256.800049,1260.099976,1243.216919,1358874
26-02-2020,1256,1267,1245.099976,1255.099976,1238.283813,1506693
27-02-2020,1250,1286,1250,1277.900024,1260.778442,4569014
28-02-2020,1255,1270.699951,1235.650024,1254.5,1237.691895,2728105
02-03-2020,1275,1294,1228,1244.150024,1227.480469,2773593
03-03-2020,1248.199951,1272,1225,1247,1230.29248,2660100
04-03-2020,1251.949951,1265.650024,1217.300049,1250.949951,1234.189331,3007393
05-03-2020,1253.5,1265.150024,1242.199951,1259.150024,1242.279541,1555538
06-03-2020,1229,1246.949951,1219.699951,1242.599976,1225.951294,1678642
09-03-2020,1225,1241.849976,1175,1203.449951,1187.325806,2285787
11-03-2020,1197.949951,1213.349976,1177.550049,1187.650024,1171.737427,2314388
12-03-2020,1150,1153.949951,1064.650024,1076.75,1062.323242,3608906
13-03-2020,1055.599976,1134.699951,946.049988,1084.349976,1069.821533,4337046
16-03-2020,1049.949951,1049.949951,983,1011.349976,997.799683,3443930
17-03-2020,1005,1038,977.799988,1001,987.588379,2985146
18-03-2020,1028,1028,921,930.75,918.279541,5508541
19-03-2020,879.950012,924.400024,839.75,903.5,891.394714,4838552
20-03-2020,906.099976,934,866,904.900024,892.776001,4407646
23-03-2020,839.650024,841.049988,771.25,800.950012,790.218689,4960906
24-03-2020,805.25,857.849976,720.900024,816.099976,805.165649,5404961
25-03-2020,799,897.700012,784.799988,880.799988,868.998779,3564854
26-03-2020,895,947.799988,872.299988,928.299988,915.862366,3635282
27-03-2020,960,965,896,937.049988,924.495117,2999631
30-03-2020,861,959,861,943.650024,931.006775,2901412
31-03-2020,967,971.700012,923.75,933.700012,921.190063,3811918
01-04-2020,929.700012,950,902,936.049988,923.508545,2935916
03-04-2020,930,930.049988,855.950012,862.799988,851.23999,4951957
07-04-2020,900.099976,954.950012,892.299988,947.450012,934.755859,4186574
08-04-2020,935,966.400024,893.400024,913.450012,901.211426,5505995
09-04-2020,931.650024,1044,917.349976,1013.849976,1000.266113,8532854
13-04-2020,1014.5,1014.5,943.200012,966.849976,953.895813,4399110
15-04-2020,990,990,937.200012,952.049988,939.294128,5502739
16-04-2020,929,999,915,985.25,972.049316,6251879
17-04-2020,1001.099976,1017.700012,956.299988,975.5,962.429993,5761623
20-04-2020,975.5,982.200012,957,975.5,962.429993,2557331
21-04-2020,958,962.200012,932.450012,936.700012,924.149841,3717567
22-04-2020,936.700012,955.25,922.549988,951.400024,938.652893,2779272
23-04-2020,922.25,935.5,905,912.599976,900.372681,7009187
24-04-2020,910,926.900024,893.099976,906.049988,893.910522,4692972
27-04-2020,914.200012,938,912.049988,927.75,915.319763,3816089
28-04-2020,930.349976,940,917,932.849976,920.35144,2548149
29-04-2020,932,933.599976,918,925.400024,913.001282,2514908
30-04-2020,935.200012,978.950012,929,970.049988,957.052979,4336412
04-05-2020,928.5,929,886,891.849976,879.900757,4201101
05-05-2020,905,908.849976,877,886.950012,875.066406,5214901
06-05-2020,887,891.950012,861.25,876.450012,864.707092,3713850
07-05-2020,878.5,878.5,846.400024,849.099976,837.723511,4744629
08-05-2020,857,862.5,830.299988,832.849976,821.691223,4751910
11-05-2020,848.450012,851.400024,824,829.599976,818.48468,3704305
12-05-2020,827,851,822.25,846.450012,835.10907,5287477
13-05-2020,874.950012,883.950012,856,860.450012,848.921448,3599358
14-05-2020,855,856,841.25,846,834.665039,2161536
15-05-2020,846,859.799988,842,845.599976,834.270386,2130736
18-05-2020,841.5,845,810,817.299988,806.349609,4634758
19-05-2020,827.299988,844.150024,818.150024,826.799988,815.72229,3072505
20-05-2020,824,854,818.599976,848.700012,837.328918,3403474
21-05-2020,854,860,843.900024,849.849976,838.46344,2217516
22-05-2020,844.900024,855.950012,837.900024,849.650024,838.266174,1955658
26-05-2020,856,896.950012,855.150024,892.75,880.788635,5625204
27-05-2020,884.900024,890.75,868.5,885.849976,873.98114,3925259
28-05-2020,885.849976,904.099976,875,899.450012,887.398926,3441157
29-05-2020,895.450012,898,875,890,878.075562,4140081
01-06-2020,898.5,979,898.5,958.900024,946.05249,9822341
02-06-2020,958.900024,984,946.349976,976.150024,963.071289,4518557
03-06-2020,989,1005,979.700012,984.349976,971.161377,4194237
04-06-2020,970.099976,977.450012,942.349976,971.25,958.236938,5293647
05-06-2020,977,995,967,990.950012,977.673035,3136137
08-06-2020,1009,1050,1006.049988,1025,1011.266724,7033675
09-06-2020,1037,1047,989.25,997.099976,983.740601,17283990
10-06-2020,997.099976,1008.950012,970.849976,977.25,964.156494,5971985
11-06-2020,976,976,949.099976,951.25,938.504944,4955842
12-06-2020,910.049988,984.799988,901,977.700012,964.600464,6968318
15-06-2020,979.950012,986.549988,945,948.400024,935.693054,3823415
16-06-2020,965,970,933.650024,958.049988,945.213806,2976379
17-06-2020,955,972.849976,945.75,963,950.097473,2372940
18-06-2020,958.099976,980.5,953.650024,976,962.923279,2118941
19-06-2020,980,994.950012,973,975.849976,962.775269,2817395
22-06-2020,979,988,968.549988,979.5,966.376404,1840153
23-06-2020,981.5,1008,981.5,999.25,985.861694,2929867
24-06-2020,1010,1026,985.150024,988.200012,974.9599,3451720
25-06-2020,985,994,973.549988,977.599976,964.50177,2214883
26-06-2020,988,989.900024,961.900024,966.200012,953.254639,2514103
29-06-2020,964.900024,971.599976,935,957.450012,944.621826,3422997
30-06-2020,965,971.950012,946.400024,949.849976,937.123596,1947529
01-07-2020,950,968.5,945,948.200012,935.495789,3043306
02-07-2020,956.950012,994,953.099976,986.400024,973.18396,3845200
03-07-2020,992,1008,986.299988,1003.5,990.05481,3073808
06-07-2020,1007,1019.799988,995.650024,1014.200012,1000.61145,2509450
07-07-2020,1015,1029,1007,1016.25,1002.634033,3538454
08-07-2020,1026,1029,987.049988,991.150024,977.8703,4272654
09-07-2020,995,1002.5,978.349976,991.599976,978.314209,3585878
10-07-2020,985.049988,987,957.400024,961.849976,948.96283,3691688
13-07-2020,973.950012,973.950012,959,966.349976,953.402527,2760626
14-07-2020,960,977.900024,955,973.799988,960.752686,3642970
15-07-2020,979,985.799988,963.400024,967.950012,954.98114,2366530
16-07-2020,968.5,972.950012,941.799988,961.349976,948.469543,2914310
17-07-2020,960,1000,956.450012,997.849976,984.48053,3843594
20-07-2020,1000,1012.5,986,1001.700012,988.278931,3349775
21-07-2020,1004,1017.400024,999.25,1015.150024,1001.548767,2491480
22-07-2020,1020.25,1065.949951,1015.599976,1057.699951,1043.528564,7642553
23-07-2020,1067.949951,1083,1051.099976,1070.199951,1055.861084,6785686
24-07-2020,1064.800049,1066,1032.699951,1057.599976,1043.430054,4407065
27-07-2020,1057,1072.5,1039.349976,1042.099976,1028.137695,2783336
28-07-2020,1045,1054.949951,1028.550049,1052.699951,1038.595581,3129955
29-07-2020,1056.800049,1066.75,1036.199951,1040.449951,1026.509766,2332468
30-07-2020,1042,1057.699951,1039.949951,1041.849976,1027.890991,2297977
31-07-2020,1045.5,1051.099976,1032.699951,1043.25,1029.272217,1786573
03-08-2020,1047,1094.650024,1043,1077.349976,1067.00647,7646498
04-08-2020,1088.949951,1089.199951,1065.25,1075.199951,1068.845581,3357481
05-08-2020,1083,1114.449951,1078,1105.449951,1098.916748,5465772
06-08-2020,1105.449951,1125,1091.25,1120.150024,1113.529907,4499103
07-08-2020,1114.949951,1131.400024,1086.050049,1091.050049,1084.601929,4553672
10-08-2020,1093,1114.599976,1084,1107.550049,1101.004517,5185798
11-08-2020,1074,1087.699951,1048.599976,1066.25,1059.948486,11189277
12-08-2020,1068,1076.900024,1048.550049,1056.349976,1050.106934,6260227
13-08-2020,1064.050049,1103.150024,1062,1097.650024,1091.162964,5476727
14-08-2020,1097.650024,1119,1090.050049,1104.150024,1097.624512,4149195
17-08-2020,1113,1126.199951,1106,1123.849976,1117.208008,3033448
18-08-2020,1128.949951,1151.800049,1125.099976,1145.550049,1138.779907,4134374
19-08-2020,1158.849976,1159,1145,1148.400024,1141.613037,2570066
20-08-2020,1130.050049,1138.400024,1118.800049,1125.699951,1119.047119,2727302
21-08-2020,1137.699951,1143.800049,1129.099976,1138.099976,1131.373901,2181243
24-08-2020,1140,1146.75,1124,1126.650024,1119.991455,2122417
25-08-2020,1131,1139,1122.900024,1136.5,1129.783325,1465877
26-08-2020,1139.699951,1150,1127.150024,1134.199951,1127.496826,2009966
27-08-2020,1140,1148.5,1127,1137.650024,1130.926514,1459135
28-08-2020,1148.25,1148.25,1131.599976,1134.099976,1127.397461,1628956
31-08-2020,1131,1153,1086,1100.5,1093.996094,3373546
01-09-2020,1105,1129.650024,1095.650024,1120.050049,1113.430542,2043953
02-09-2020,1116.949951,1124.650024,1102.599976,1121.300049,1114.673218,1919880
03-09-2020,1121.300049,1191.599976,1121.300049,1185.300049,1178.294922,5945052
04-09-2020,1161.599976,1198.050049,1155,1159.25,1152.398804,3490945
07-09-2020,1164,1176.449951,1149.300049,1167.699951,1160.798828,2166322
08-09-2020,1167.699951,1174.099976,1154.599976,1162.550049,1155.679321,1994062
09-09-2020,1156.900024,1171.800049,1148.300049,1161.099976,1154.237915,1918422
10-09-2020,1165,1165.849976,1138.75,1155.25,1148.422363,1841208
11-09-2020,1156,1194,1155,1167.75,1160.848511,5572098
14-09-2020,1168.5,1191.599976,1167.949951,1188,1180.978882,2019325
15-09-2020,1194.800049,1220,1170.150024,1174.550049,1167.608398,5204233
16-09-2020,1180,1189,1164.699951,1181.699951,1174.716064,2463561
17-09-2020,1174.949951,1191.550049,1168.050049,1182.400024,1175.411987,2019300
18-09-2020,1185,1201.5,1157.349976,1163.599976,1156.723145,2575064
21-09-2020,1163.599976,1171.800049,1115.050049,1119.900024,1113.281372,2666086
22-09-2020,1120,1127.5,1093.150024,1104.449951,1097.922607,2000953
23-09-2020,1107.5,1121.949951,1103,1117.199951,1110.59729,2068183
24-09-2020,1113,1113.900024,1076,1096.150024,1089.671753,2356296
25-09-2020,1097.550049,1115,1081.25,1109.349976,1102.793701,2275740
28-09-2020,1119,1143.949951,1108.349976,1138.75,1132.02002,2509616
29-09-2020,1145,1174.150024,1139.349976,1167.300049,1160.401245,3586518
30-09-2020,1173,1205,1163.25,1201.349976,1194.25,3635996
01-10-2020,1203.599976,1211,1182,1198.650024,1191.565918,2990243
05-10-2020,1201,1216,1188.699951,1194.349976,1187.291382,2151235
06-10-2020,1204,1215.949951,1192,1199.949951,1192.858276,2087249
07-10-2020,1205,1268,1200.449951,1254,1246.588867,9411156
08-10-2020,1257,1262.550049,1233.599976,1254.150024,1246.737915,3144780
09-10-2020,1254.150024,1269,1247.5,1255.199951,1247.781738,1873176
12-10-2020,1260.199951,1261.349976,1236,1256.75,1249.32251,2009418
13-10-2020,1257.550049,1281.900024,1223.650024,1228.849976,1221.587402,4735253
14-10-2020,1224.349976,1248.949951,1218.550049,1223.449951,1216.21936,4096708
15-10-2020,1222.900024,1237.550049,1210,1213.599976,1206.42749,2727327
16-10-2020,1216.050049,1240.050049,1216,1223.150024,1215.921143,2772602
19-10-2020,1225.099976,1234.599976,1213.099976,1228.800049,1221.537842,1606979
20-10-2020,1230,1245.550049,1217.099976,1233.5,1226.209961,2841242
21-10-2020,1241,1256.550049,1229,1244.699951,1237.34375,2687516
22-10-2020,1240.150024,1253,1220,1229.449951,1222.18396,1973416
23-10-2020,1235,1247.800049,1231.199951,1241.699951,1234.36145,1527141
26-10-2020,1250,1250,1210.5,1215.5,1208.316406,1425518
27-10-2020,1219,1237,1213.550049,1231.800049,1224.520142,1778338
28-10-2020,1231.800049,1241,1185.349976,1217,1209.807495,4810354
29-10-2020,1201,1201,1155.550049,1178.199951,1171.236694,5274120
30-10-2020,1176.400024,1187.800049,1159.099976,1165.75,1158.860352,2275592
02-11-2020,1167.5,1182,1154,1168.5,1161.594238,2502801
03-11-2020,1178,1205.300049,1174.800049,1199.949951,1192.858276,2079628
04-11-2020,1199.949951,1217.900024,1192.699951,1215.650024,1208.465454,2043263
05-11-2020,1224.150024,1253.849976,1210.25,1242.099976,1234.759155,2215527
06-11-2020,1242.099976,1265.849976,1239,1253.5,1246.091797,2546487
09-11-2020,1265.400024,1287.699951,1252.449951,1285.050049,1277.455444,1840061
10-11-2020,1286,1312,1274.349976,1305.400024,1297.685181,2898878
11-11-2020,1309.900024,1318.699951,1263.699951,1274.699951,1267.166504,2872916
12-11-2020,1286.949951,1296,1267,1278.099976,1270.546387,3650248
13-11-2020,1297,1304,1278.449951,1288.449951,1280.835205,3107920
14-11-2020,1295,1297.900024,1279.099976,1286.800049,1279.195068,288198
17-11-2020,1297,1304.800049,1277.300049,1301.949951,1294.255371,2185705
18-11-2020,1301.949951,1303,1267,1280.099976,1272.534668,2934467
19-11-2020,1278.550049,1345.599976,1270.050049,1292.449951,1284.811646,6942825
20-11-2020,1295.949951,1371.300049,1295.599976,1365.150024,1357.081909,10421957
23-11-2020,1375,1375,1332,1347.599976,1339.63562,2995116
24-11-2020,1347.599976,1364.449951,1323.25,1327.150024,1319.306519,2876893
25-11-2020,1331,1345,1300.349976,1306.949951,1299.22583,3417818
26-11-2020,1316.949951,1333,1308.150024,1327.400024,1319.555054,2819881
27-11-2020,1333,1368.400024,1313.550049,1361.199951,1353.155273,5497388
01-12-2020,1383,1386.400024,1335,1341.099976,1333.174072,2881906
02-12-2020,1347.949951,1392.050049,1343.5,1389,1380.791016,2969071
03-12-2020,1398.900024,1424,1386.050049,1418.5,1410.116577,3939085
04-12-2020,1418.5,1440.550049,1413.699951,1437.150024,1428.656494,2229459
07-12-2020,1436,1436,1418,1425.300049,1416.876465,1430365
08-12-2020,1425.300049,1435.650024,1412.349976,1427.849976,1419.411377,1666175
09-12-2020,1430,1435,1417.550049,1426.150024,1417.721436,1579066
10-12-2020,1428,1445,1415.550049,1424.199951,1415.782959,2588422
11-12-2020,1427.5,1449.849976,1423,1442.400024,1433.875488,1398271
14-12-2020,1451,1469.5,1445,1463.449951,1454.800903,2453825
15-12-2020,1460.5,1476,1449.300049,1468.75,1460.069702,2035503
16-12-2020,1477,1510,1469.199951,1504.449951,1495.558594,2638988
17-12-2020,1495.150024,1520,1492.300049,1501.949951,1493.073364,1951230
18-12-2020,1502,1525,1497.099976,1519.349976,1510.370605,3299825
21-12-2020,1514.199951,1528.550049,1451,1471.650024,1462.952515,2298069
22-12-2020,1466,1510,1451.199951,1498.800049,1489.942139,3305444
23-12-2020,1504.699951,1519.800049,1478.050049,1490.849976,1482.039063,2847742
24-12-2020,1520,1520,1486,1495.900024,1487.059204,1947894
28-12-2020,1503.300049,1547.650024,1496.150024,1543.550049,1534.427734,2497242
29-12-2020,1554,1556.849976,1528.449951,1540.099976,1530.997925,2081338
30-12-2020,1548,1555.699951,1533.300049,1552.599976,1543.424072,1151230
31-12-2020,1549,1571,1544.199951,1567.150024,1557.888184,2031709
01-01-2021,1562.099976,1573,1555.949951,1558.599976,1549.388672,1003018
04-01-2021,1566,1567,1538,1550.900024,1541.734253,1383979
05-01-2021,1545,1576.849976,1541.5,1570.949951,1561.665649,1351709
06-01-2021,1578,1621.349976,1561.849976,1572.599976,1563.305908,3312171
07-01-2021,1570,1570,1535,1542.349976,1533.234619,2820445
08-01-2021,1547.900024,1555.300049,1521.5,1548.599976,1539.447754,3478504
11-01-2021,1560,1572,1545.699951,1563.900024,1554.657349,1425529
12-01-2021,1560,1560.800049,1524,1527.099976,1518.074829,2550741
13-01-2021,1530,1536,1495,1505.800049,1496.900757,3527208
14-01-2021,1508,1517.849976,1480.050049,1489.949951,1481.144409,2814477
15-01-2021,1489.949951,1509,1471.300049,1477.25,1468.519531,1725346
18-01-2021,1467,1509,1460,1503.550049,1494.664063,2302268
19-01-2021,1518,1524,1501,1519.900024,1510.917358,2279346
20-01-2021,1519.900024,1541,1519.900024,1531.300049,1522.250122,1838240
21-01-2021,1533.099976,1549.849976,1512.050049,1517.300049,1508.332764,1558030
22-01-2021,1522,1534.699951,1487,1491.199951,1482.386963,1364197
25-01-2021,1505.050049,1512.800049,1478.75,1499.849976,1490.98584,1604484
27-01-2021,1505,1505,1432,1440.699951,1432.185425,2021747
28-01-2021,1420,1454.449951,1415.650024,1450.099976,1441.529907,1850239
29-01-2021,1456,1469.25,1415.25,1420.300049,1411.906006,2435997
01-02-2021,1437.800049,1508.550049,1423.650024,1501.550049,1492.675903,2215933
02-02-2021,1515,1536,1482,1485.449951,1476.670898,1974202
03-02-2021,1492,1529,1492,1525.150024,1516.136353,1853072
04-02-2021,1530,1540,1488.099976,1513.599976,1504.654541,2728965
05-02-2021,1518.550049,1538.949951,1504.5,1509.449951,1500.529053,1344007
08-02-2021,1514,1564.849976,1510.050049,1541.699951,1532.588501,2683198
09-02-2021,1548,1584.650024,1543.050049,1559.900024,1550.68103,2364475
10-02-2021,1575.400024,1588,1526,1563.150024,1553.911743,2125469
11-02-2021,1552,1575.900024,1511.25,1524.699951,1515.688965,5970196
12-02-2021,1536.699951,1536.699951,1491,1494.199951,1485.369141,3284441
15-02-2021,1506,1518.5,1476.75,1484.75,1475.97522,3156535
16-02-2021,1492.150024,1505,1461,1471.849976,1463.151245,3090249
17-02-2021,1469.400024,1483,1449.5,1460.400024,1451.769043,2096959
18-02-2021,1465.099976,1471.900024,1429,1433,1424.531006,2686046
19-02-2021,1434,1444.900024,1412.800049,1425.550049,1417.125,2543997
22-02-2021,1425,1433.099976,1396,1405.25,1396.944946,1931189
23-02-2021,1415,1436.949951,1400.150024,1424.050049,1415.633911,1871135
24-02-2021,1424.050049,1474,1424.050049,1451.849976,1443.269653,1143204
25-02-2021,1460,1462.949951,1430.5,1434.449951,1425.972412,1967386
26-02-2021,1420,1431.949951,1403.099976,1406.900024,1398.585205,2715597
01-03-2021,1421.5,1466,1416.599976,1452.150024,1443.567871,1962042
